change,key,key_method,field,old_value,new_value,old_row,new_row,office
removed,N65236-23-RFPREQ-LSUBP00001-0026,pid,,LIPTM00004_MIDS JTRS Equip_SEWP (C),,472,,LSUBP00001
removed,N65236-23-RFPREQ-LSUBP00001-0045,pid,,LIPTM00003_FOCIS(V)3 TDM Equip Upgrade_SEWP (C),,473,,LSUBP00001
removed,N65236-23-RFPREQ-LSUBP00001-0047,pid,,LIPTM00004_ACC Long Lead Items_SEWP open (C),,475,,LSUBP00001
removed,N65236-23-RFPREQ-LSUBP00001-0048,pid,,LIPTM00004_ACC Project_SEWP (C),,620,,LSUBP00001
removed,N65236-23-RFPREQ-LSUBP00001-0056,pid,,LIPTM00003_FY23 NAS Mod_CM-350 EI_SEWP (C),,621,,LSUBP00001
removed,N65236-23-RFPREQ-LSUBP00001-0063,pid,,LIPTM00003_Remote Comms & Microwave Link_ATC SAC,,614,,LSUBP00001
removed,N65236-23-RFPREQ-LSUBP00001-0064,pid,,LIPTM00002_Polar Programs_Marble Point AMOS_GSA (C),,622,,LSUBP00001
removed,N65236-23-RFPREQ-LSUBP00001-0067,pid,,LIPTM00004_MEARTS FY24_SAC,,612,,LSUBP00001
removed,N65236-23-RFPREQ-LSUBP00001-0072,pid,,LIPTM00004_MERLIN_Internals_SEWP (C),,476,,LSUBP00001
removed,N65236-23-RFPREQ-LSUBP00001-0080,pid,,LIPTM00003_Cisco C8200L_Routers_GSA (C),,477,,LSUBP00001
removed,N65236-23-RFPREQ-LSUBP00001-0081,pid,,LIPTM00003_Sunhillo_RICI-6000_GSA (C),,478,,LSUBP00001
removed,N65236-23-RFPREQ-LSUBP00001-0082,pid,,LIPTM00003_Sunhillo_RICI-6000 Translators_GSA (C),,479,,LSUBP00001
removed,N65236-23-RFPREQ-LSUBP00001-0083,pid,,LIPTM00001_SLIP RINGS_CLIN 0002_EEC,,471,,LSUBP00001
removed,N65236-23-RFPREQ-LSUBP00002-0004,pid,,LIPTM00132_Naval & Joint Europe _MISCELLANEOUS MATERIAL FOR CONFERECNE ROOM_SEWP (C),,41,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0005,pid,,LIPTM00006_Naval Command and Operations Center_INSTALL MATERIAL_SEWP (C),,42,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0012,pid,,"LIPTM00006, Naval Command & Operations Centers, C5F Programming Support, SAC",,49,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0021,pid,,"LIPTM00008, Joint Command & Operations Center, AADS-PADS Procure/Install, CMS MAC (C)",,44,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0023,pid,,LIPTM00132_Naval & Joint Europe _CISCO MATERIAL FOR CONFERENCE ROOM_DOD ESI CISCO SEWP CATALOG (C),,45,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0026,pid,,LIPTM00006_Naval Command and Operations Center_INSTALL CISCO MATERIAL_DOD ESI SEWP CATALOG (C),,52,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0030,pid,,LIPTM00395 - MULTI MEDIA  IPT - 23-021 COMNAV BEACH Material - SEWP (C),,53,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0031,pid,,LIPTM00395 - MULTI MEDIA  IPT - 23-016 MARINE CORPS SECURITY FORCES REGIMENT AUDIO VISUAL Material - SEWP (C),,54,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0032,pid,,LIPTM00395 - MULTI MEDIA  IPT - 22-044 COMPACFLT AUDIO VISUAL Material - SEWP (C),,55,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0045,pid,,LIPTM00395 - MULTI MEDIA IPT - 22-068 SEATECH AUDIO VISUAL Material - SEWP (C),,518,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0046,pid,,LIPTM00395 - MULTI MEDIA  IPT - 22-069 SEATECH AUDIO VISUAL Material - SEWP (C),,519,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0052,pid,,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-092  COMNAVSURFPAC AUDIO VISUAL Material - SEWP (C),,59,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0057,pid,,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-092A EVANS CUSTOM TABLE  - SEWP (C),,57,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0058,pid,,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-091 CISCO-ESI (C),,58,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0059,pid,,"LIPTM00006, Naval Command & Operations Centers, C6F VDS MOC Installation Support, SAC",,36,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0060,pid,,"LBUSP00026, Shore C2ISR Dept, New SAC TO, MBAS II PM/FM/BA",,37,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0061,pid,,LIPTM00395 - MULTI MEDIA  IPT - TPL 22-068/22-069 CISCO PRODUCTS (C),,60,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0062,pid,,LIPTM00132_Naval & Joint Europe_Material for United States European Command (USEUCOM) SITE C_ SEWP (C),,61,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0063,pid,,LIPTM00132_Naval & Joint Europe_Material for United States European Command (USEUCOM) SITE C_ DOD Cisco SEWP Catalog (C),,62,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0064,pid,,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-092A-D -ESI (C),,63,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0065,pid,,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-078/79 CMDIO-SEWP (C),,64,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0066,pid,,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-078/79 CMDIO-ESI SEWP (C),,65,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0069,pid,,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-052A-B -ESI (C),,66,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0070,pid,,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-052A-B MARFORCOM-SEWP (C),,67,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0072,pid,,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-043  LPD 30 INSTALL  AUDIO VISUAL Material - SEWP (C),,68,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00002-0073,pid,,LIPTM00395 - MULTI MEDIA  IPT - TPL 23-075 A-B NIPO TEAM INSTALL-SEWP (C),,69,,LSUBP00002
removed,N65236-23-RFPREQ-LSUBP00004-0001,pid,,"LIPTM00290, TSI IPT, Edge to Enterprise Design Engineering Support - SeaPort TO-Base + 4 OYs (C)",,282,,LSUBP00004
removed,N65236-23-RFPREQ-LSUBP00004-0012,pid,,"SOCS IPT, NEW ORDER, N6523620D8003, FY23 SDN-Mv2-Hv2 Upgrade Proc, LIPTM00128",,329,,LSUBP00004
removed,N65236-23-RFPREQ-LSUBP00004-0029,pid,,"LIPTM00290, Tactical Services & Infrastructure, Matrix Chat SW, SEWP (C)",,108,,LSUBP00004
removed,N65236-23-RFPREQ-LSUBP00004-0032,pid,,"LIPTM00290, TSI IPT, Blue Coat SW, SEWP (C)",,109,,LSUBP00004
removed,N65236-23-RFPREQ-LSUBP00004-0035,pid,,FY 23 Special Operations Forces (SOF) Deployable Node-LITE (SDN-L) Family of Systems (FoS),,330,,LSUBP00004
changed,N65236-23-RFPREQ-LSUBP00004-0052,pid,procurement_method,,Full and Open Competition,469,183,LSUBP00004
changed,N65236-23-RFPREQ-LSUBP00004-0052,pid,contract_type,TBD,Cost-Reimbursement,469,183,LSUBP00004
changed,N65236-23-RFPREQ-LSUBP00004-0052,pid,procurement_instrument,Single-Award Indefinite-Delivery,Delivery Order/Task Order (not under Federal Supply Schedule Contract),469,183,LSUBP00004
changed,N65236-23-RFPREQ-LSUBP00004-0052,pid,solicitation_fy,,FY25,469,183,LSUBP00004
changed,N65236-23-RFPREQ-LSUBP00004-0052,pid,solicitation_quarter,,Q3,469,183,LSUBP00004
changed,N65236-23-RFPREQ-LSUBP00004-0052,pid,award_quarter,Q2,Q4,469,183,LSUBP00004
removed,N65236-23-RFPREQ-LSUBP00004-0061,pid,,FY 23 SDN Communications on the Move (COTM)-SAC,,302,,LSUBP00004
removed,N65236-23-RFPREQ-LSUBP00004-0065,pid,,LIPTM00128-SOCS-Satellite Antenna Spare Components-SEWP (C),,347,,LSUBP00004
removed,N65236-23-RFPREQ-LSUBP00004-0076,pid,,LIPTM00128-SOCSDN_LAB MATERIAL_SEWP (C),,357,,LSUBP00004
removed,N65236-23-RFPREQ-LSUBP00004-0079,pid,,LIPTM00128_SDN Wireless Testing Material_SEWP (C),,358,,LSUBP00004
added,N65236-23-RFPREQ-LSUBP00004-0128,pid,,,LIPTM00128-SOCS IPT-FPA-SOCS SCAMPI C4I SoS & LCS SPT,,200,LSUBP00004
removed,N65236-23-RFPREQ-LSUBP00006-0010,pid,,LIPTM00241 - USCG IPT - TELEVISION-DIRECT TO SAILORS - (T606 JG) SEWP (C),,13,,LSUBP00006
removed,N65236-23-RFPREQ-LSUBP00006-0011,pid,,LIPTM00214 - C4I FMS IPT- TAIWAN_FMS Case TW-P-GOX Engineering - Support and Testing of Multi-Data Link Management Syste,,18,,LSUBP00006
removed,N65236-23-RFPREQ-LSUBP00006-0024,pid,,LIPTM00214 - C4I FMS IPT- JAPAN - FMS - JA-P-NCO ASEV,,17,,LSUBP00006
removed,N65236-23-RFPREQ-LSUBP00006-0032,pid,,LIPTM00241 - USCG - SCIF/ATIP RACKS - (T637 JG) SEWP (C),,14,,LSUBP00006
removed,N65236-23-RFPREQ-LSUBP00006-0040,pid,,"LIPTM00214, C4I Foreign Military Sales IPT, Satellite Phones,SEWP (C)",,15,,LSUBP00006
removed,N65236-23-RFPREQ-LSUBP00006-0046,pid,,"TACMOBILE ENGINEERING, INTEGRATION & INSTALLATION SUPPORT (C)",,22,,LSUBP00006
removed,N65236-23-RFPREQ-LSUBP00006-0050,pid,,LIPTM00226 - NAVAIR FMS TWN-23-3004 HELP DESK - SEWP (C),,23,,LSUBP00006
removed,N65236-23-RFPREQ-LSUBP00006-0054,pid,,LIPTM00226 - NAVAIR FMS TWN-23-3001 RUGGED/DELL/PANDUIT SEWP (C),,24,,LSUBP00006
removed,N65236-23-RFPREQ-LSUBP00006-0064,pid,,LIPTM00226-NAVAIR-FMS-KS-P3-23-002-TRIVEC-SEWP (C),,26,,LSUBP00006
removed,N65236-23-RFPREQ-LSUBP00006-0065,pid,,"LIPTM00214 - C4I FMS IPT-NATO-FMS CASE N1-P-LAA, SEWP (C)",,25,,LSUBP00006
removed,N65236-23-RFPREQ-LSUBP00006-0070,pid,,LIPTM00214-C4I FMS IPT _Costa Rica_FMS Case CS-P-LBF_SAC_Two Year,,248,,LSUBP00006
removed,N65236-23-RFPREQ-LSUBP00006-0078,pid,,"LIPTM00214 - C4I FMS, USCENTCOM Partner Network and CENTRIXSFMS, CASE BA-P-GBM, SEWP (C)",,27,,LSUBP00006
added,N65236-23-RFPREQ-LSUBP00006-0122,pid,,,"LIPTM00046, TACMOBILE, TACMOBILE SYSTEMS LIFECYCLE SUPPORT (New TO - Base +4 OYs), SEAPORT (C)",,202,LSUBP00006
added,N65236-23-RFPREQ-LSUBP00006-0143,pid,,,"LIPTM00226, NAVAIR FMS, FMS ENGINEERING, LOGISTICS, AND P-3 SUPPORT - New SEAPORT NXGEN Task Order - Base +4OYS (C)",,199,LSUBP00006
removed,N65236-23-RFPREQ-LSUBP00007-0001,pid,,Small Business - Logistics Support - VTT - SeaPort TO (C),,280,,LSUBP00007
removed,N65236-23-RFPREQ-LSUBP00007-0004,pid,,Production Logistics Support for LAV Life Cycle Support (C),,285,,LSUBP00007
removed,N65236-23-RFPREQ-LSUBP00007-0011,pid,,Fielded Ground Vehicle (FGV) Integration and Fielding Support (C),,306,,LSUBP00007
removed,N65236-23-RFPREQ-LSUBP00007-0028,pid,,EPI DIV PMFM Support,,327,,LSUBP00007
removed,N65236-23-RFPREQ-LSUBP00007-0031,pid,,"LIPTM00346, Ceiling Increase, PWS changes Fielded Ground Systems (FGS) IPT, Mod, Pop Extension,",,326,,LSUBP00007
removed,N65236-23-RFPREQ-LSUBP00007-0036,pid,,"LIPTM00346, Fielded Ground Systems (FGV), Tactical Imagery Production System Next Generation (TIPS NG) First Article (FA",,304,,LSUBP00007
removed,N65236-23-RFPREQ-LSUBP00007-0046,pid,,"LIPTM00346, FIELDED GROUND SYSTEMS,USN) Tactical Vehicles FY23 - Vehicle Integration Kit (VIK) Engineering, Procurement,",,299,,LSUBP00007
removed,N65236-23-RFPREQ-LSUBP00007-0050,pid,,LIPTM00346 - Fielded Ground Systems (FGS) and requirement is to purchase BFT MFoCS Cables - Base Year 12 months,,297,,LSUBP00007
removed,N65236-23-RFPREQ-LSUBP00007-0053,pid,,LIPTM00052 Counter Threat Platforms SupportFY23 JPO JLTV Logistics and Engineering Support,,295,,LSUBP00007
removed,N65236-23-RFPREQ-LSUBP00009-0002,pid,,APPLICATION DEVELOPMENT AND PROCESS TRANSFORMATION (ADAPT) SUPPORT II,,618,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0006,pid,,"LIPTM00074,DHA/HSI, 23-003 NHC Cherry Point and NMC Camp Lejeune LAN Forklifts-SEWP (C)",,210,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0012,pid,,"Web App Transformation, Engineering and Refactoring Support (WATERS) (CIR/PPA 23-XXX)",,617,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0043,pid,,"LIPTM00074, HEALTH SYSTEMS INFRASTRUCTURE, 23-008 MISC for FT.BRAGG, NH JAX, CAMP LEJEUNE, PETERSON AFB, TRAVIS AFB, KOR",,211,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0069,pid,,"LIPTM00074, DHA/HSI IPT, 23-010 RUCKUS for NMC SD_NH BREM_JB LEWIS-MCCHORD_MACDILL_LAUGHLIN_TRIPLER-SEWP (C)",,212,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0071,pid,,"LIPTM00074, DHA/HSI IPT, 23-011 CISCO for MESOC-SAN ANTONIO, TX & WALTER REED NMMC-SEWP (C)",,213,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0074,pid,,LIPTM00478 CSSP CISCO SWITCH REPLACEMENT SEWP/DOD-ESI (C),,214,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0076,pid,,"LIPTM00074, DHA/HSI IPT, 23-012 JUNIPER for FT. LEONARD WOOD & KOREA'S 121ST-SEWP (C)",,215,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0086,pid,,"LIPTM00074, DHA/HSI IPT, 23-013 MISC for KOREA's 121ST, FT. LEONARD WOOD & NMC SAN DIEGO-SEWP (C)",,216,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0096,pid,,Cyber Red Team Operational and Developmental Support and Cyber Security Program Management Support II-SAC TO,,613,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0103,pid,,Medical Information Delivery Applied Services (MIDAS) Engineering Support II (C),,623,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0109,pid,,"LIPTM00074, DHA/HSI IPT, 23-016 WLAN ENGINEERING LAB-SEWP (C)",,624,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0118,pid,,"LIPTM00074, DHA/HSI IPT, 23-014 WLAN HPE for FLW LEJ ROBINS MOODY BRKSDL KSLR BRAGG GDFLW-SEWP (C)",,217,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0126,pid,,"LIPTM00074, DHA/HSI IPT, 23-015 BRAND OR EQUAL for BARKSDALE AFB, MOODY AFB, ROBINS AFB-SEWP (C)",,218,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0130,pid,,"LIPTM00079, HSSE, FIBER CABLES, SEWP (C)",,625,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0144,pid,,"LIPTM00478, FORCEPOINT SOFTWARE RENEWAL, GSA (C)",,219,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0147,pid,,LIPTM00478 MOBATEK SOFTWARE RENEWAL SEWP (C),,220,,LSUBP00009
removed,N65236-23-RFPREQ-LSUBP00009-0150,pid,,"LIPTM00074, DHA/HSI IPT, 23-017 for KEESLER AIR FORCE BASE FORKLIFT-SEWP (C)",,626,,LSUBP00009
added,N65236-23-RFPREQ-LSUBP00009-0166,pid,,,"LIPTM00307, DHRE IPT, DEFENSE HEALTH READINESS ENGINEERING SUPPORT II, NxG (C)",,182,LSUBP00009
changed,N65236-23-RFPREQ-LSUBP00010-0002,pid,anticipated_total_value,$250M - $1B,$100M - $250M,51,184,LSUBP00010
changed,N65236-23-RFPREQ-LSUBP00010-0002,pid,solicitation_fy,FY24,FY25,51,184,LSUBP00010
changed,N65236-23-RFPREQ-LSUBP00010-0002,pid,solicitation_quarter,Q2,Q3,51,184,LSUBP00010
changed,N65236-23-RFPREQ-LSUBP00010-0002,pid,award_fy,FY25,FY26,51,184,LSUBP00010
changed,N65236-23-RFPREQ-LSUBP00010-0002,pid,award_quarter,Q2,Q1,51,184,LSUBP00010
removed,N65236-23-RFPREQ-LSUBP00010-0009,pid,,NAVCONBRIG Miramar ESCS Technical Support Guard Duress,,48,,LSUBP00010
removed,N65236-23-RFPREQ-LSUBP00010-0012,pid,,NGA CMS Lifecycle Optimization (C),,40,,LSUBP00010
removed,N65236-23-RFPREQ-LSUBP00010-0028,pid,,CYP CCTV Lifecycle Support Maintenance - SeaPort (C),,43,,LSUBP00010
removed,N65236-23-RFPREQ-LSUBP00010-0039,pid,,Commander Navy Region Mid-Atlantic (CNRMA) Electronic Security Systems (ESS)Sustainment Support (C),,56,,LSUBP00010
removed,N65236-23-RFPREQ-LSUBP00010-0042,pid,,PNBC Philadelphia LAMAS Alarm Integration,,38,,LSUBP00010
removed,N65236-23-RFPREQ-LSUBP00010-0043,pid,,NCR Expansion ESS Upgrade,,46,,LSUBP00010
removed,N65236-23-RFPREQ-LSUBP00010-0044,pid,,NGA LMR Headend Refresh,,47,,LSUBP00010
removed,N65236-23-RFPREQ-LSUBP00010-0058,pid,,NGA DIA SMS Integration,,35,,LSUBP00010
added,N65236-23-RFPREQ-LSUBP00010-0061,pid,,,"LIPTM00333, IT-OT CES (C)",,205,LSUBP00010
removed,N65236-23-RFPREQ-LSUBP00010-0069,pid,,CYP CCTV Installation Expansion (C),,71,,LSUBP00010
removed,N65236-23-RFPREQ-LSUBP00010-0072,pid,,"LIPTM00085, MST MUL USMC ESS QTR 3 FY23 (C)",,70,,LSUBP00010
removed,N65236-23-RFPREQ-LSUBP00010-0074,pid,,"LIPTM00080 Headquarters, Naval Sea Systems Command (NAVSEA) Integrated Electronic Security System (IESS) Sustainment (C)",,72,,LSUBP00010
removed,N65236-23-RFPREQ-LSUBP00011-0024,pid,,"LIPTM00086, MYNAVY HUMAN RESOURCES SOLUTIONS, TFMMS IBM PAM License, SEWP (C)",,584,,LSUBP00011
removed,N65236-23-RFPREQ-LSUBP00011-0025,pid,,"LIPTM00086/MyNavy Human Resources Solutions- Smartbear ReadyAPI! Software renewal, SEWP (C)",,481,,LSUBP00011
removed,N65236-23-RFPREQ-LSUBP00011-0030,pid,,"LIPTM00086/MyNavy Human Resources Solutions -Dell EMC Data Domain Software renewal, SEWP (C)",,586,,LSUBP00011
removed,N65236-23-RFPREQ-LSUBP00011-0035,pid,,"LIPTM00457, Integrated Service Center, JAVA SSO Maintenance Renewal, SEWP (C)",,482,,LSUBP00011
removed,N65236-23-RFPREQ-LSUBP00011-0037,pid,,"LIPTM00086/MyNavy Human Resources Solutions- Subversion (SVN) Open Source Software (OSS)/Tortoise SVN Software support, ",,484,,LSUBP00011
removed,N65236-23-RFPREQ-LSUBP00011-0043,pid,,"LIPTM00086/MyNavy Human Resources Solutions- Adobe Connect Software renewal, SEWP (C)",,489,,LSUBP00011
removed,N65236-23-RFPREQ-LSUBP00011-0045,pid,,"LIPTM00086/MyNavy Human Resources Solutions- BMC Control- M Software renewal, SEWP (C)",,590,,LSUBP00011
removed,N65236-23-RFPREQ-LSUBP00011-0047,pid,,"LIPTM00086/MyNavy Human Resources Solutions- Phire Architect SW renewal, SEWP (C)",,595,,LSUBP00011
removed,N65236-23-RFPREQ-LSUBP00011-0053,pid,,"LIPTM00086/MyNavy Human Resources Solutions- Dell EMC Data Domain, SEWP (C)",,497,,LSUBP00011
removed,N65236-23-RFPREQ-LSUBP00011-0054,pid,,"LIPTM00457, Integrated Service Center, Kinetic Request Software Renewal, SEWP (C)",,498,,LSUBP00011
changed,N65236-23-RFPREQ-LSUBP00015-0002,pid,anticipated_total_value,$50M - $100M,$100M - $250M,500,186,LSUBP00015
changed,N65236-23-RFPREQ-LSUBP00015-0002,pid,procurement_method,TBD,Small Business Set-Aside,500,186,LSUBP00015
changed,N65236-23-RFPREQ-LSUBP00015-0002,pid,procurement_instrument,Delivery Order/Task Order,Single-Award Indefinite-Delivery,500,186,LSUBP00015
changed,N65236-23-RFPREQ-LSUBP00015-0002,pid,solicitation_fy,,FY25,500,186,LSUBP00015
changed,N65236-23-RFPREQ-LSUBP00015-0002,pid,solicitation_quarter,,Q3,500,186,LSUBP00015
changed,N65236-23-RFPREQ-LSUBP00015-0002,pid,award_fy,,FY25,500,186,LSUBP00015
changed,N65236-23-RFPREQ-LSUBP00015-0002,pid,award_quarter,,Q4,500,186,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0008,pid,,"LIPTM00116-UCVS IPT-UC Engineering, Technical, Integration and Infrastructure Support-SEAPORT NXGEN (Base +4OYS) (C)",,503,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0028,pid,,"LIPTM00447, Secure Voice Solutions - ADNS, Spirent Testcenter Gold and C1 Support Renewal- NASA SEWP (C)",,516,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0041,pid,,LIPTM00116-UCVS IPT-Telephony UC Engineering and Technical Support-SeaPort (C),,521,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0055,pid,,"LIPTM00447, Secure Voice Solutions IPT, DDG - 125, NEW TO SAC - 19-D-8002",,526,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0064,pid,,"LIPTM00115, Tactical Shore Systems (TSS) IPT, Ashore Navy Network Operation Center Support - Seaport (new TO) Base + 4 O",,544,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0066,pid,,"LIPTM00447, SECURE VOICE SOLUTIONS IPT - DRSN NEW TO (NEW 3 YR SAC)",,524,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0074,pid,,"LIPTM00115, Tactical Shore Systems IPT- DELL R740XD, SEWP (C)",,553,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0080,pid,,LIPTM00116-UCVS IPT-OTDR MODULEPROCUREMENT-SEWP (C),,559,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0084,pid,,LIPTM00116-UCVS IPT-CISCO PROCUREMENT-SEWP (C),,562,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0089,pid,,LIPTM00116-UCVS-IOR & ECR HW Procurement-SEWP (C),,566,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0090,pid,,LIPTM00116-UCVS-RTMS HW Procurement-SEWP (C),,568,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0091,pid,,"LIPTM00115,  TSS IPT - Naples DWDM SFP Procurement, SEWP (C)",,569,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0094,pid,,"LIPTM00447, Secure Voice Solutions IPT, MULTIPLE HULLS, NEW SAC TASK ORDER (19D8002)",,508,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0097,pid,,LIPTM00116-UCVS IPT-RIBBON PROCUREMENT-SEWP (C),,573,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0101,pid,,LIPTM00116-UCVS IPT-Microchip Procurement-SEWP (C),,579,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0103,pid,,"LIPTM00447, SECURE VOICE SOLUTIONS - ADNS, SECURE SYNC TIMING AND FREQUENCY EQUIP (C)",,581,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00015-0104,pid,,"LIPTM00447, SECURE VOICE SOLUTIONS- Defense Red Switch Network (DRSN) Long Local over Internet Protocol (LLoIP)_POP EXT ",,506,,LSUBP00015
removed,N65236-23-RFPREQ-LSUBP00016-0014,pid,,"LIPTM000415: OA-9277A Coupler and Power Supply FY23 Procurement, RF Products (SAC)",,261,,LSUBP00016
removed,N65236-23-RFPREQ-LSUBP00016-0015,pid,,LIPTM00415-Radio Comms-FY 23 Tactical Variant Switch (TVS)-MAC (C),,254,,LSUBP00016
removed,N65236-23-RFPREQ-LSUBP00016-0057,pid,,"LIPTM00304, Position, Navigation & Timing (PNT) Engineering IPT, Highland Technology, Mounting Flange, 5-Channel Etherne",,257,,LSUBP00016
removed,N65236-23-RFPREQ-LSUBP00016-0059,pid,,LIPTM00415-DDG-70/ 80 CU-2416A Antenna procurement- GSA Schedule (C),,258,,LSUBP00016
removed,N65236-23-RFPREQ-LSUBP00016-0069,pid,,LIPTM00448-FMS KOREA KDX-III AN/WSN-7 GENERAL ENGINEERING AND TECHNICAL SUPPORT-BANG0005- (WR SYSTEMS NEW SAC),,260,,LSUBP00016
removed,N65236-23-RFPREQ-LSUBP00016-0072,pid,,"LIPTM00448-PNT, WSN7 FMS Japan BANG0006_CPFF-COMP (WR NEW SAC)",,259,,LSUBP00016
removed,N65236-23-RFPREQ-LSUBP00016-0090,pid,,"LIPTM00120, SDRS IPT, UbE Lab Equipment, SEWP (C)",,262,,LSUBP00016
removed,N65236-23-RFPREQ-LSUBP00016-0091,pid,,LIPTM00448-CVN CLASS SNAIAS MANUAL REVISION-Limbaugh0006-(WR Systems-NEW),,253,,LSUBP00016
removed,N65236-23-RFPREQ-LSUBP00016-0093,pid,,LIPTM00304-UNMANNED SURFACE VEHICLE (USV) NAVIGATION SYSTEMS SUPPORT-Marsh0016-(WR Systems-NEW),,252,,LSUBP00016
removed,N65236-23-RFPREQ-LSUBP00016-0094,pid,,"LIPTM00120, SDRS IPT, SILVUS DELL SANCTUARY FY23- SEWP (C)",,264,,LSUBP00016
removed,N65236-23-RFPREQ-LSUBP00016-0096,pid,,"LIPTM00304, (PNT) Engineering IPT, MILCOTS (Rugged Panel 19"") &  INNODISK (ICF 1ME w/KIOXIA 15nm/Industrial) SEWP (C)",,263,,LSUBP00016
removed,N65236-23-RFPREQ-LSUBP00016-0102,pid,,LIPTM00304-NAVIGATION SYSTEMS ENGINEERING AND TECHNICAL SUPPORT-Smith0004-(WR Systems-NEW),,251,,LSUBP00016
removed,N65236-23-RFPREQ-LSUBP00016-0108,pid,,LSUBP00016: NAVY AFLOAT & NAV DIV PM AND FM SUPPORT (MBAS II SAC - NEW),,250,,LSUBP00016
removed,N65236-23-RFPREQ-LSUBP00016-0109,pid,,"LIPTM00415-Radio Comms IPT, Tactical Variant Switch (TVS) FY 23 order-MAC (C)",,265,,LSUBP00016
removed,N65236-23-RFPREQ-LSUBP00016-0110,pid,,LSUBP0016 - Radio COMMS IPT- DMR TECH SUPPORT_35 MOS. POP_CENTURUM (SAC)-NEW TO),,249,,LSUBP00016
